ChEMBL ID,Name,SMILES
CHEMBL175,DEXIBUPROFEN,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1
CHEMBL1525826,SULFALENE,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1
CHEMBL252518,ARTENIMOL,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
CHEMBL1201037,EFLORNITHINE HYDROCHLORIDE,Cl.NCCCC(N)(C(=O)O)C(F)F.O
CHEMBL592374,AMITIFADINE,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl
CHEMBL23330,TRETAZICAR,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]
CHEMBL1200544,CEPHALEXIN,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.O
CHEMBL1742439,TALASTINE,CN(C)CCn1nc(Cc2ccccc2)c2ccccc2c1=O
CHEMBL1738990,LEVOPROPOXYPHENE,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C
CHEMBL1223,PENICILLIN G POTASSIUM,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+]
CHEMBL467888,LGD-2941,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1
CHEMBL1086,DIBUCAINE,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
CHEMBL214268,PHA-543613,O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1
CHEMBL298019,PIRODAVIR,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1
CHEMBL1201787,LAPYRIUM CHLORIDE,CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1.[Cl-]
CHEMBL82202,PYRIDOXAL PHOSPHATE ANHYDROUS,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
CHEMBL1398126,AMILORIDE HYDROCHLORIDE,Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N.O.O
CHEMBL307739,IBOPAMINE,CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1
CHEMBL571209,INDOXIMOD,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21
CHEMBL4650337,ULOTARONT,CNC[C@@H]1OCCc2ccsc21
CHEMBL1818442,AMITIFADINE HYDROCHLORIDE,Cl.Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl
CHEMBL4439321,ATUVECICLIB,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1
CHEMBL1909282,FENCLOZIC ACID,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1
CHEMBL1201325,HEXOCYCLIUM,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
CHEMBL1628233,FLUORESCEIN SODIUM,O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12.[Na+].[Na+]
CHEMBL1200920,ISOETHARINE HYDROCHLORIDE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.Cl
CHEMBL5314402,TC-6987,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc(F)cc(F)c1
CHEMBL515408,MARIBAVIR,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
CHEMBL299175,TRETOQUINOL,COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC
CHEMBL1096,AMLEXANOX,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1
CHEMBL5095170,BMS-986299,CCN(Cc1nc2c(N)nc3cc(-c4cc[nH]n4)ccc3c2[nH]1)C(C)=O
CHEMBL1213033,APRINDINE,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1
CHEMBL3545351,AV-101,Nc1cc(Cl)ccc1C(=O)CC(N)C(=O)O
CHEMBL159776,PRAMIRACETAM,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C
CHEMBL562967,MERICITABINE,CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C
CHEMBL286738,IROSUSTAT,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3
CHEMBL4650226,ACORAMIDIS HYDROCHLORIDE,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F.Cl
CHEMBL1027,TIAGABINE,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C
CHEMBL1703,METFORMIN HYDROCHLORIDE,CN(C)C(=N)NC(=N)N.Cl
CHEMBL280527,ATEVIRDINE MESYLATE,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1
CHEMBL5314583,FRUNEXIAN,C[C@@H](NC(=O)N1C(=O)[C@H](Cc2ccnc(N)c2)[C@H]1C(=O)O)C1CCCCC1
CHEMBL596802,PRIDOPIDINE,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1
CHEMBL2103779,FENOBAM,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1.O
CHEMBL562318,MARDEPODECT,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1
CHEMBL3916929,BALCINRENONE,CNC(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2
CHEMBL223448,BROXYQUINOLINE,Oc1c(Br)cc(Br)c2cccnc12
CHEMBL24,ATENOLOL,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
CHEMBL669,CYCLOBENZAPRINE,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
CHEMBL256147,TILARGININE,CNC(=N)NCCC[C@H](N)C(=O)O
CHEMBL358850,D-LACTIC ACID,C[C@@H](O)C(=O)O
CHEMBL3806158,BMS-986104,CCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(CO)C3)ccc2C1
CHEMBL44884,ETHAMBUTOL,CC[C@@H](CO)NCCN[C@@H](CC)CO
CHEMBL225024,SCOPOLIN,COc1cc2ccc(=O)oc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CHEMBL15245,YOHIMBINE,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O
CHEMBL3646118,MOLIDUSTAT,O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1
CHEMBL223360,LINIFANIB,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1
CHEMBL399910,PINOCEMBRIN,O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21
CHEMBL2111176,VALETHAMATE,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1
CHEMBL4297621,EVOCALCET,C[C@@H](N[C@H]1CCN(c2ccc(CC(=O)O)cc2)C1)c1cccc2ccccc12
CHEMBL1631221,THIARABINE,Nc1ccn([C@@H]2S[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
CHEMBL1255739,METHAPYRILENE HYDROCHLORIDE,CN(C)CCN(Cc1cccs1)c1ccccn1.Cl
CHEMBL924,ZOLEDRONIC ACID ANHYDROUS,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
CHEMBL2138684,FROVATRIPTAN SUCCINATE,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O
CHEMBL468,THALIDOMIDE,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
CHEMBL476,DACARBAZINE,CN(C)/N=N/c1[nH]cnc1C(N)=O
CHEMBL1213351,PROPOXYPHENE,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C
CHEMBL12610,BENZYDAMINE,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
CHEMBL145,CAFFEIC ACID,O=C(O)/C=C/c1ccc(O)c(O)c1
CHEMBL119625,ZONAMPANEL,O=C(O)Cn1c(=O)c(=O)[nH]c2cc([N+](=O)[O-])c(-n3ccnc3)cc21
CHEMBL1413176,NIFENAZONE,Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C
CHEMBL2146146,ATROPINE SULFATE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O
CHEMBL165,RESVERATROL,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
CHEMBL4459585,ROPSACITINIB,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1
CHEMBL4297448,TT-301,c1ccc(-c2cc(-c3ccncc3)c(N3CCN(c4ncccn4)CC3)nn2)cc1
CHEMBL583,GREPAFLOXACIN,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
CHEMBL1208642,THIOSULFURIC ACID,O=S(O)(O)=S
CHEMBL73451,MEQUITAZINE,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2
CHEMBL2104325,ISOBROMINDIONE,O=C1c2ccc(Br)cc2C(=O)C1c1ccccc1
CHEMBL1187417,BENZALKONIUM,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
CHEMBL779,TADALAFIL,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
CHEMBL766,CILASTATIN,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O
CHEMBL1697760,MUZOLIMINE,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O
CHEMBL306280,DIFLOMOTECAN,CC[C@@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(F)c(F)cc3nc2-1
CHEMBL1276138,FARAMPATOR,O=C(c1ccc2nonc2c1)N1CCCCC1
CHEMBL1213420,DROXICAM,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O
CHEMBL1254025,NOLASIBAN,CO/N=C1/C[C@@H](CO)N(C(=O)c2ccc(-c3ccccc3C)cc2)C1
CHEMBL8809,RACLOPRIDE,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
CHEMBL1788132,LOFEXIDINE HYDROCHLORIDE,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl
CHEMBL1934276,AIGNOPSANOIC ACID B,C[C@H]1CCC[C@]2(C)C(=O)[C@H](C(O)C(=O)O)CC[C@]12C
CHEMBL3989752,OXETORONE,CN(C)CCC=C1c2ccccc2OCc2c1oc1ccccc21
CHEMBL103735,ATIPRIMOD,CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1
CHEMBL761,NAPHAZOLINE,c1ccc2c(CC3=NCCN3)cccc2c1
CHEMBL320775,NOLATREXED,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1
CHEMBL2205108,DEMETHOXYKANUGIN,COc1ccc2c(=O)c(OC)c(-c3ccc4c(c3)OCO4)oc2c1
CHEMBL2110808,BUZEPIDE,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCCC1
CHEMBL1315891,OXDEMETONMETHYL,CC[S+]([O-])CCSP(=O)(OC)OC
CHEMBL1719,OLOPATADINE HYDROCHLORIDE,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl
CHEMBL9,NORFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
CHEMBL277062,BROMAZEPAM,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
CHEMBL2152646,ORELLANINE,[O-][n+]1ccc(O)c(O)c1-c1c(O)c(O)cc[n+]1[O-]
CHEMBL562,GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
CHEMBL934,METYRAPONE,CC(C)(C(=O)c1cccnc1)c1cccnc1
CHEMBL1556,INOSINE,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL4297349,ASPARTYL-ALANYL-DIKETOPIPERAZINE,C[C@@H]1NC(=O)[C@H](CC(=O)O)NC1=O
CHEMBL154111,SALSALATE,O=C(Oc1ccccc1C(=O)O)c1ccccc1O
CHEMBL48449,CANTHARIDIN,C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1
CHEMBL1087,MEPIVACAINE,Cc1cccc(C)c1NC(=O)C1CCCCN1C
CHEMBL4086143,PF-06840003,O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1
CHEMBL141,LAMIVUDINE,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
CHEMBL105318,ALOVUDINE,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL5095396,ESMETHADONE HYDROCHLORIDE,CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl
CHEMBL1614644,IMIPRAMINOXIDE,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21
CHEMBL820,BUSULFAN,CS(=O)(=O)OCCCCOS(C)(=O)=O
CHEMBL2269059,Benoxacor,CC1COc2ccccc2N1C(=O)C(Cl)Cl
CHEMBL2360657,ABRINE (L),CNC(Cc1c[nH]c2ccccc12)C(=O)O
CHEMBL2347288,2-METHYLADENOSINE,Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
CHEMBL1180074,MIRISTALKONIUM,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
CHEMBL2288668,METHYL 4-(DIMETHYLCARBAMOYLOXY)BENZOATE,COC(=O)c1ccc(OC(=O)N(C)C)cc1
CHEMBL1801250,NANATINOSTAT,O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc3cc(F)ccc3n2)nc1
CHEMBL4297605,ROLUPERIDONE,O=C(CN1CCC(CN2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1
CHEMBL614,PYRAZINAMIDE,NC(=O)c1cnccn1
CHEMBL5315056,NALOXONE HYDROCHLORIDE DIHYDRATE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl.O.O
CHEMBL1187,PHOSPHORIC ACID,O=P(O)(O)O
CHEMBL5095251,LY-3372689,CC(=O)Nc1nc(F)c(CN2CC[C@H](OCc3noc(C)n3)C[C@@H]2C)s1
CHEMBL2008565,GUANAZODINE,N=C(N)NCC1CCCCCCN1
CHEMBL181886,PYRUVATE SODIUM,CC(=O)C(=O)[O-].[Na+]
CHEMBL1720,PALONOSETRON HYDROCHLORIDE,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
CHEMBL1201156,NORTRIPTYLINE HYDROCHLORIDE,CNCCC=C1c2ccccc2CCc2ccccc21.Cl
CHEMBL1291,METIPRANOLOL,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
CHEMBL96,GAMMA-AMINOBUTYRIC ACID,NCCCC(=O)O
CHEMBL1200468,MALATHION,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
CHEMBL368347,(+)-SECOISOLARICIRESINOL,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O
CHEMBL1476605,CLOFOCTOL,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1
CHEMBL277945,SULTOPRIDE,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC
CHEMBL5095070,LAFADOFENSINE,Fc1ccc(N(c2ccc(F)cc2)[C@H]2CCNC2)cc1
CHEMBL605846,OLODATEROL,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1
CHEMBL5314387,MK-1496,C[C@H](N)c1ccc([C@H](O)CNC(C)(C)C)cc1
CHEMBL2107773,RITOBEGRON,Cc1cc(OCC(=O)O)c(C)cc1CCN[C@@H](C)[C@H](O)c1ccc(O)cc1
CHEMBL3746329,SHR-4640,O=C(O)C1(Sc2ccnc3ccc(Br)cc23)CCC1
CHEMBL2007389,LUCANTHONE HYDROCHLORIDE,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12.Cl
CHEMBL1094636,NIRAPARIB,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
CHEMBL677,LEVONORDEFRIN,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
CHEMBL1218,RAMELTEON,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
CHEMBL2104991,VABICASERIN HYDROCHLORIDE,Cl.c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2
CHEMBL1354199,METHSCOPOLAMINE BROMIDE,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-]
CHEMBL1483,ALBENDAZOLE,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
CHEMBL109904,DODECYLAMINE,CCCCCCCCCCCCN
CHEMBL2106730,TIMOFIBRATE,CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CSCC1C(=O)O
CHEMBL1797271,ACENAPHTHENE,c1cc2c3c(cccc3c1)CC2
CHEMBL2288665,4-(METHYLTHIO)PHENYL DIMETHYLCARBAMATE,CSc1ccc(OC(=O)N(C)C)cc1
CHEMBL1204135,SEZOLAMIDE HYDROCHLORIDE,CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl
CHEMBL434606,METHSERGIDE,CCC(CC)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
CHEMBL1697824,BUCLOXIC ACID,O=C(O)CCC(=O)c1ccc(C2CCCCC2)c(Cl)c1
CHEMBL2252234,6-METHYL-2-(PYRIDIN-3-YL)CHROMAN-4-ONE,Cc1ccc2c(c1)C(=O)CC(c1cccnc1)O2
CHEMBL2252229,6-CHLORO-2-(PYRIDIN-2-YL)CHROMAN-4-ONE,O=C1CC(c2ccccn2)Oc2ccc(Cl)cc21
CHEMBL489956,ASCOCHYTINE,CCC(C)c1occ2c(=O)c(C(=O)O)c(O)cc-2c1C
CHEMBL455250,HYALOPYRONE,CCC(C)c1oc(CC(C)O)cc(=O)c1C
CHEMBL479709,CATHAFILINE,COC(=O)N1CCc2cc3c(c4c2[C@@H]1Cc1cc(O)c(OC)cc1-4)OCO3
CHEMBL2426307,VERMELHOTIN,C/C=C/C1=CC=C/C(=C2\C(=O)CNC2=O)O1
CHEMBL2272092,REL-ISOMENTHONE,CC(C)[C@H]1CC[C@@H](C)CC1=O
CHEMBL471279,METHYL CHLOROASTERRATE,COC(=O)c1cc(O)cc(OC)c1Oc1cc(C)c(Cl)c(O)c1C(=O)OC
CHEMBL1950967,HYPOXYLONOL B,CO[C@H]1C[C@H](O)C2=C3c4cccc(O)c4C(=O)C[C@@H]3c3ccc(O)c1c32
CHEMBL2259700,DIMETHYL MALEATE,COC(=O)/C=C\C(=O)OC
CHEMBL344340,PHOSPHORIC ACID MONOMETHYL ESTER,COP(=O)(O)O
CHEMBL513722,EPOLONE B,C/C1=C\CC(C)(C)/C=C/C[C@@]2(C)Oc3cc(O)c(=O)cc(C)c3C[C@@H]2C[C@H]1O
CHEMBL2270710,7-F-D-DIBOA,O=C1COc2cc(F)ccc2N1O
CHEMBL2270709,6-F-D-DIBOA,O=C1COc2ccc(F)cc2N1O
CHEMBL2104560,DEXTILIDINE,CCOC(=O)[C@]1(c2ccccc2)CCC=C[C@H]1N(C)C
CHEMBL2229163,CARABRYL NICOTINATE,C=C1C(=O)O[C@@H]2C[C@]3(C)C(CCC(C)OC(=O)c4cccnc4)[C@@H]3C[C@H]12
CHEMBL464342,GLOBULIXANTHONE A,C=C(C)/C=C/c1cc2c(=O)c3c(O)cccc3oc2c(OC)c1O
CHEMBL2335710,MARISTACHONE E,COc1c(C)c(OC/C=C(\C)CCC=C(C)C)cc2c1[C@H](OC)O[C@]2(C)OC
CHEMBL516428,CUSCULINE,COc1cc2[nH]c3c(OC)c(OC)ccc3c(=O)c2c(OC)c1OC
CHEMBL255672,PANGLIMYCIN B,C[C@@H]1CC(=O)C2=C(C[C@@H](O)[C@]3(O)[C@H]2C(=O)c2cccc(O)c2[C@@H]3O)[C@H]1O
CHEMBL2107696,CINPERENE,O=C1CCC(c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1
CHEMBL524639,JERANTININE C,CC[C@]12C=CC(=O)N3CC[C@]4(C(=C(C(=O)OC)C1)Nc1cc(OC)c(O)cc14)[C@@H]32
CHEMBL561441,LESPEFLORIN I3,COc1ccc2c(c1)oc(=O)c1c3cc(O)c(O)c(CC=C(C)C)c3oc21
CHEMBL464636,CHELONAPLYSIN B,C=C1CCCC(C)(C)[C@@H]2CC[C@@](C)([C@@H]3[C@H]4CC(=O)O[C@H]4O[C@H]3O)[C@H]12
CHEMBL465431,PHYLLOFENONE B,CC[C@@]1(C)CCC[C@]2(C)[C@H]3C[C@H](O)[C@]4(C)[C@H]5C=CC(=O)C5=CC[C@H]4[C@]3(C)CC[C@@H]12
CHEMBL2107266,LAURYL ISOQUINOLINIUM BROMIDE,CCCCCCCCCCCC[n+]1ccc2ccccc2c1.[Br-]
CHEMBL462459,MULTIGILIN,C=C1C(=O)O[C@@H]2[C@H](O)[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](OC(=O)/C(C)=C\C)[C@H]12
CHEMBL458053,BAVACHININ,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2cc1CC=C(C)C
CHEMBL509648,LINCOMOLIDE B,C#CCCCCCCCCC/C=C1/C(=O)O[C@@H](C)[C@H]1O
CHEMBL463357,LAEVINOL D,CC(=O)[C@H]1[C@@H](O)CCC2=C[C@H](O)C[C@H](C)[C@]21C
CHEMBL508469,DEHYDRONIRANIN A,CSC(=O)N(C)/C=C/c1ccccc1
CHEMBL500580,MALEIC HYDRAZIDE,NNC(=O)/C=C\C(=O)NN
CHEMBL507490,GLANVILLIC ACID A,CC/C=C/C(CC)CC(C)Cc1cc(CC)c(CC(=O)O)o1
CHEMBL492151,DIMETHYL MONOCILLIN I,COc1cc2c(c(OC)c1)C(=O)O[C@H](C)C[C@H]1O[C@@H]1/C=C\C=C\C(=O)C2
CHEMBL490333,VISMIAQUINONE B,COc1cc2c(c(O)c1CC(=O)C(C)C)C(=O)c1c(O)cc(C)cc1C2=O
CHEMBL554280,LESPECYRTIN D1,COc1cc([C@@H]2COc3cc(O)c(CC=C(C)C)cc3C2)c(O)cc1O
CHEMBL488443,GLIOCLADIC ACID,CC(C)[C@H]1CCC(CO)=C[C@@H]1/C=C(\CO)C(=O)O
CHEMBL472562,FORFENIMEX,N[C@H](C(=O)O)c1ccc(CO)c(O)c1
CHEMBL517085,CEDRONOLACTONE B,CC1=CC(=O)O[C@H]1[C@@]1(C)C[C@H]2OC(=O)C[C@H]3[C@@H](C)[C@@H](O)[C@]4(O)OC[C@]23[C@@H]14
CHEMBL478742,LETESTUIANIN A,COc1cc(CCC(=O)/C=C(O)/C=C/c2ccc(O)cc2)ccc1O
CHEMBL524079,GELSEMOXONINE,CCC(=O)[C@]12N[C@H]3C[C@@]4(C(=O)N(OC)c5ccccc54)[C@H](OC[C@H]31)[C@@H]2O
CHEMBL1231544,BENZYLHYDRAZINE,NNCc1ccccc1
CHEMBL431928,RACEMORAMIDE,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
CHEMBL496264,LEPTODIENONE A,C=C(C)[C@@H]1CC/C(C)=C/CC/C(C)=C\C(=O)C[C@@]2(C)O[C@@H]2C1
CHEMBL2107351,LEVOTOFISOPAM,CC[C@@H]1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
CHEMBL610734,GABABUTIN,NCC1(CC(=O)O)CCCC1
CHEMBL1080600,ARISANSCHININ G,COc1cc2c(c(O)c1OC)-c1c(cc(O)c(OC)c1OC)C[C@@H](C)[C@@H](C)C2
CHEMBL1812034,LIBERTELLENONE C,C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@@](C)(CO)CC[C@@H](O)[C@]3(C)[C@@]2(O)CC1
CHEMBL1972647,AMINOETHOXYVINYLGLYCINE,NCCO/C=C/C(N)C(=O)O
CHEMBL2268540,7-CYCLOHEXYLOXYCOUMARIN,O=c1ccc2ccc(OC3CCCCC3)cc2o1
CHEMBL1619758,ETRYPTAMINE,CCC(N)Cc1c[nH]c2ccccc12
CHEMBL1834916,GRIFFITHANE A,COc1cc(CCCc2cc(OC)c(O)cc2OC)ccc1O
CHEMBL1812028,SYDOWININ A,COC(=O)c1cccc2oc3cc(CO)cc(O)c3c(=O)c12
CHEMBL1200990,FLURBIPROFEN SODIUM,CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1.[Na+]
CHEMBL1232903,GLYCERYLPHOSPHATE,O=P(O)(O)OC(CO)CO
CHEMBL1822704,DIHYDROISORHAMNETIN,COc1cc(C2Oc3cc(O)cc(O)c3C(=O)C2O)ccc1O
CHEMBL1398,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,O=C1OCCC1c1ccccc1
CHEMBL602644,CYCLOBUTYL HEPTADECANOATE,CCCCCCCCCCCCCCCCC(=O)OC1CCC1
CHEMBL592005,MALVIDIN CHLORIDE,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O.[Cl-]
CHEMBL497516,GRANDISINE F,C[C@H]1C[C@H](N)CC2=C1C(=O)[C@@H]1[C@@H](CCN3CCC[C@@H]13)O2
CHEMBL491820,AMORFRUTIN A,COc1cc(CCc2ccccc2)c(C(=O)O)c(O)c1CC=C(C)C
CHEMBL3526431,R-138727,O=C(O)/C=C1/CN(C(C(=O)C2CC2)c2ccccc2F)CCC1S
CHEMBL256553,STAGONOLIDE,CCC[C@H]1OC(=O)CCC/C=C/C(=O)[C@@H]1O
CHEMBL409039,SCHKUHRIOLIDE,C=C1C(=O)O[C@@H]2C/C(C=O)=C/CC/C(C)=C/[C@@H](O)[C@H]12
CHEMBL270307,STIZOLICIN,C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)/C(=C/CO)CO)C/C(C)=C/CC[C@@]1(C)O[C@H]21
CHEMBL258094,IROMYCIN SO,CCCc1c(C/C=C(\C)C/C=C/C(C)(C)C)oc(=O)c(C)c1O
CHEMBL220486,VARIOLARIC ACID,Cc1cc(O)cc2c1C(=O)Oc1cc3c(c(O)c1O2)C(=O)OC3
CHEMBL201083,4-HYDROXYACETOPHENONE,CC(=O)c1ccc(O)cc1
CHEMBL516908,GW796920X,Cc1ccc(NC(=O)CC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1
CHEMBL1088042,TAIWANIAQUINOL D,COc1c(O)c2c(c(O)c1C(C)C)C(C=O)=C1C(C)(C)CCC[C@@]12C
CHEMBL177880,PAMOIC ACID,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
